texts,left,top,height,width,row,center_x,column
Estado de resultados integrales,0.07231266051530838,0.04808511957526207,0.027073126286268234,0.49105972051620483,0,0.3178425207734108,4
Del 1 de enero al 31 de diciembre (valores expresados en millones de pesos colombianos),0.06895504891872406,0.07586310058832169,0.011891419067978859,0.5203229188919067,1,0.32911650836467743,4
Notas,0.6285324096679688,0.1083042174577713,0.00931742787361145,0.03792250156402588,2,0.6474936604499817,2
2018,0.7661279439926147,0.10810506343841553,0.009518429636955261,0.0330386757850647,2,0.7826472818851471,3
2017,0.892137885093689,0.10826663672924042,0.009159743785858154,0.032704055309295654,2,0.9084899127483368,0
Ingresos operacionales,0.07659976929426193,0.12493587285280228,0.011523394845426083,0.14456772804260254,3,0.1488836333155632,1
$,0.6907014846801758,0.12444835156202316,0.01103421300649643,0.00903850793838501,3,0.6952207386493683,2
515.387,0.7477075457572937,0.12510088086128235,0.009537220001220703,0.050939083099365234,3,0.7731770873069763,3
434.312,0.8729615211486816,0.12523651123046875,0.009362742304801941,0.051294922828674316,3,0.8986089825630188,0
Dividendos del portafolio,0.0758427157998085,0.13862143456935883,0.011775240302085876,0.1485169380903244,4,0.1501011848449707,1
9,0.6433260440826416,0.13954249024391174,0.009009122848510742,0.008455455303192139,4,0.6475537717342377,2
57.649,0.7562347054481506,0.13888029754161835,0.01039092242717743,0.0418848991394043,4,0.7771771550178528,3
$,0.8153343200683594,0.13878579437732697,0.010833606123924255,0.00885629653930664,4,0.8197624683380127,3
54.204,0.8819103837013245,0.1389724761247635,0.010370239615440369,0.04257380962371826,4,0.9031972885131836,0
Participacion en el resultado del periodo de las subsidiarias,0.07646621018648148,0.15139023959636688,0.012057616375386715,0.3427170515060425,5,0.24782473593950272,4
7,0.6434333324432373,0.15183492004871368,0.008679777383804321,0.008027315139770508,5,0.6474469900131226,2
459.115,0.7491742372512817,0.15170016884803772,0.009441360831260681,0.049546778202056885,5,0.7739476263523102,3
374.306,0.8742721080780029,0.15175341069698334,0.009288996458053589,0.05004119873046875,5,0.8992927074432373,0
Participacion en el resultado del periodo de las asociadas,0.07681260257959366,0.16555733978748322,0.011768640950322151,0.3316090404987335,6,0.24261712282896042,4
8,0.6431337594985962,0.16602765023708344,0.008971035480499268,0.00875014066696167,6,0.647508829832077,2
(1.377),0.7560276389122009,0.16535384953022003,0.011343523859977722,0.04287266731262207,6,0.777463972568512,3
"5,802",0.8897922039031982,0.16572481393814087,0.009237036108970642,0.03431522846221924,6,0.9069498181343079,0
Utilidad bruta,0.07619021087884903,0.17832645773887634,0.010128524154424667,0.0882626324892044,7,0.12032152712345123,1
$,0.6905819773674011,0.17842678725719452,0.010626465082168579,0.00908660888671875,7,0.6951252818107605,2
515.387,0.7470872402191162,0.17886760830879211,0.009862333536148071,0.051770567893981934,7,0.7729725241661072,3
$,0.8152694702148438,0.17842042446136475,0.010602995753288269,0.008820950984954834,7,0.8196799457073212,3
434.312,0.8724868297576904,0.17898859083652496,0.009661391377449036,0.052093565464019775,7,0.8985336124897003,0
Gastos de administracion,0.07669699937105179,0.19220201671123505,0.009574368596076965,0.14788763225078583,8,0.1506408154964447,1
15,0.6405364871025085,0.19226518273353577,0.009385764598846436,0.0150795578956604,8,0.6480762660503387,2
(3.771),0.7561870813369751,0.19198599457740784,0.01087111234664917,0.04280573129653931,8,0.7775899469852448,3
(4.077),0.8820990324020386,0.19203202426433563,0.010667979717254639,0.04277414083480835,8,0.9034861028194427,0
Diferencia en cambio de activos y pasivos operativos,0.07619985193014145,0.20582818984985352,0.011993582360446453,0.30666908621788025,9,0.22953439503908157,4
(3),0.782062828540802,0.20572222769260406,0.01104891300201416,0.01635873317718506,9,0.7902421951293945,3
(1),0.908138632774353,0.20610016584396362,0.011019006371498108,0.016452372074127197,9,0.9163648188114166,0
Otros ingresos operacionales netos,0.07596642524003983,0.219612717628479,0.01163173746317625,0.20762066543102264,10,0.17977675795555115,1
2.094,0.7640171647071838,0.21972456574440002,0.009317159652709961,0.03487849235534668,10,0.7814564108848572,3
3.901,0.8897775411605835,0.21973159909248352,0.009568199515342712,0.033507466316223145,10,0.9065312743186951,0
Utilidad operativa,0.07646861672401428,0.2373024970293045,0.011895691975951195,0.11324413120746613,11,0.13309068232774734,1
$,0.6906461715698242,0.2367994487285614,0.010900318622589111,0.009042799472808838,11,0.6951675713062286,2
513.707,0.7475560307502747,0.23742827773094177,0.009630352258682251,0.051382243633270264,11,0.7732471525669098,3
434.135,0.8725264072418213,0.23750655353069305,0.009524866938591003,0.051954567432403564,11,0.8985036909580231,0
Ingresos financieros,0.07621259987354279,0.25228601694107056,0.011942855082452297,0.1186886578798294,12,0.1355569288134575,1
4,0.7898659110069275,0.2529905140399933,0.008661508560180664,0.009041845798492432,12,0.7943868339061737,3
4,0.9158921837806702,0.2529887855052948,0.0084095299243927,0.008996427059173584,12,0.920390397310257,0
Gastos financieros,0.07673288136720657,0.2646574079990387,0.009777605533599854,0.10853331536054611,13,0.13099953904747963,1
(1.152),0.7561947107315063,0.26452702283859253,0.010961741209030151,0.04271960258483887,13,0.7775545120239258,3
(1.419),0.882011353969574,0.264799028635025,0.01059180498123169,0.04274153709411621,13,0.9033821225166321,0
