texts,left,top,height,width,row,center_x,column
ESTADOS DE RESULTADOS INTEGRALES CONSOLIDADOS,0.20672428607940674,0.07316996157169342,0.009133695624768734,0.4087832570075989,0,0.4111159145832062,0
POR LOS ANOS TERMINADOS EL 31 DE DICIEMBRE DE 2019 Y 2018,0.17021769285202026,0.08522653579711914,0.010121211409568787,0.48495611548423767,1,0.4126957505941391,0
(En miles de pesos colombianos),0.2937917113304138,0.09890884160995483,0.011290155351161957,0.23774327337741852,2,0.4126633480191231,0
Nota,0.5195273160934448,0.1394335925579071,0.009221553802490234,0.03486025333404541,3,0.5369574427604675,0
2019,0.6221323013305664,0.13964611291885376,0.009251400828361511,0.03703123331069946,3,0.6406479179859161,3
2018,0.815568208694458,0.1396835893392563,0.009248927235603333,0.03709602355957031,3,0.8341162204742432,2
Ingresos de actividades ordinarias,0.07888080924749374,0.16808278858661652,0.011680820025503635,0.22210662066936493,4,0.1899341195821762,1
23,0.5282884240150452,0.1683691143989563,0.008988946676254272,0.017581641674041748,4,0.537079244852066,0
338.675.610,0.6332321166992188,0.1684025526046753,0.009117424488067627,0.08238857984542847,4,0.674426406621933,3
303.132.102,0.8281345367431641,0.16838307678699493,0.009034261107444763,0.08286219835281372,4,0.8695656359195709,2
Costos de ventas,0.07849892973899841,0.19705046713352203,0.009141222573816776,0.11142510175704956,5,0.1342114806175232,1
(131.867.387),0.6273947954177856,0.19715188443660736,0.010988354682922363,0.09397733211517334,5,0.6743834614753723,3
(111.064.055),0.8215720057487488,0.19703704118728638,0.011080160737037659,0.09581011533737183,5,0.8694770634174347,2
GANANCIA BRUTA,0.0801444798707962,0.22605973482131958,0.008975336328148842,0.13067474961280823,6,0.14548185467720032,1
206.808.223,0.6234616041183472,0.22607222199440002,0.009273484349250793,0.08983111381530762,6,0.668377161026001,3
192.068.047,0.8179183602333069,0.22601193189620972,0.009269416332244873,0.09151065349578857,6,0.8636736869812012,2
Gastos por beneficios a empleados,0.07902056723833084,0.25454023480415344,0.01113877259194851,0.22506023943424225,7,0.19155068695545197,1
24,0.5283433794975281,0.25610634684562683,0.008991092443466187,0.01730746030807495,7,0.5369971096515656,0
(67.814.559),0.6352896690368652,0.25603294372558594,0.011081874370574951,0.08668297529220581,7,0.6786311566829681,3
(59.386.182),0.8309431672096252,0.2559310495853424,0.011345893144607544,0.08499395847320557,7,0.873440146446228,2
Gastos de administracion,0.07925516366958618,0.26859068870544434,0.010018140077590942,0.16328729689121246,8,0.1608988121151924,1
25,0.5284542441368103,0.2708960175514221,0.008820801973342896,0.01760232448577881,8,0.5372554063796997,0
(25.873.980),0.635581910610199,0.2698478102684021,0.011778175830841064,0.08628517389297485,8,0.6787244975566864,3
(27.751.686),0.8306326866149902,0.27027052640914917,0.011497527360916138,0.08655720949172974,8,0.8739112913608551,2
Gastos de ventas,0.07888299226760864,0.28368762135505676,0.008923050947487354,0.11230289936065674,9,0.135034441947937,1
26,0.5283256769180298,0.2851395905017853,0.008928835391998291,0.017646968364715576,9,0.5371491611003876,0
(101.426.559),0.6275733113288879,0.28480064868927,0.011053472757339478,0.09403204917907715,9,0.6745893359184265,3
(101.227.146),0.8220598101615906,0.2841821610927582,0.011735111474990845,0.09520220756530762,9,0.8696609139442444,2
Otros ingresos,0.07879304885864258,0.2979500889778137,0.01120646670460701,0.09512634575366974,10,0.12635622173547745,1
27,0.5284180045127869,0.29960089921951294,0.008749455213546753,0.017819881439208984,10,0.5373279452323914,0
"7,566,929",0.6489886045455933,0.29950010776519775,0.009276121854782104,0.06768667697906494,10,0.6828319430351257,3
11.007.194,0.8363913893699646,0.29937824606895447,0.009324729442596436,0.07530415058135986,10,0.8740434646606445,2
Otros gastos,0.07881440967321396,0.31382128596305847,0.011181280948221684,0.08253499120473862,11,0.12008190527558327,1
28,0.5285887122154236,0.31381452083587646,0.008785247802734375,0.01797950267791748,11,0.5375784635543823,0
(5.163.632),0.6435753703117371,0.3135519325733185,0.01127535104751587,0.07772058248519897,11,0.6824356615543365,3
(5.241.758),0.8379958868026733,0.3133005201816559,0.011511951684951782,0.07830482721328735,11,0.877148300409317,2
GANANCIA POR ACTIVIDADES DE OPERACION,0.08007664233446121,0.3424927294254303,0.009776565246284008,0.33232277631759644,12,0.24623803049325943,1
14.096.422,0.6319962739944458,0.3425619900226593,0.009397149085998535,0.08255541324615479,12,0.6732739806175232,3
9.468.569,0.8353046774864197,0.34260329604148865,0.009281545877456665,0.07364791631698608,12,0.8721286356449127,2
Ingresos financieros,0.07874947786331177,0.37112733721733093,0.011727830395102501,0.1306394338607788,13,0.14406919479370117,1
29,0.5285196900367737,0.3729492425918579,0.009010076522827148,0.01749962568283081,13,0.5372695028781891,0
171.840,0.6625333428382874,0.37301701307296753,0.009126633405685425,0.05383944511413574,13,0.6894530653953552,3
"2,205,074",0.8441420793533325,0.37290963530540466,0.009215474128723145,0.06724667549133301,13,0.877765417098999,2
Costos financieros,0.0787152349948883,0.38565579056739807,0.009245083667337894,0.11841759085655212,14,0.13792403042316437,1
30,0.5287551879882812,0.38752466440200806,0.008835285902023315,0.01726442575454712,14,0.5373874008655548,0
(15.223.525),0.636707603931427,0.3867393732070923,0.011509686708450317,0.0853310227394104,14,0.6793731153011322,3
"(7,083,918)",0.838965892791748,0.38700518012046814,0.011193186044692993,0.0778089165687561,14,0.8778703510761261,2
Participacion en las ganancias (perdidas) de asociadas y negocios,0.07811641693115234,0.3983977735042572,0.011899680830538273,0.4255577325820923,15,0.2908952832221985,1
conjuntos que se contabilicen utilizando el metodo de la,0.07882459461688995,0.4113256335258484,0.011344961822032928,0.3627307415008545,16,0.2601899653673172,1
"1,285,694",0.650347888469696,0.41186368465423584,0.009111225605010986,0.06511259078979492,16,0.6829041838645935,3
1.523.612,0.845541775226593,0.4117966294288635,0.009194791316986084,0.06561607122421265,16,0.8783498108386993,2
participacion,0.07875306904315948,0.42309752106666565,0.010770589113235474,0.0824776440858841,17,0.11999189108610153,1
31,0.5286807417869568,0.42198389768600464,0.008825302124023438,0.016257762908935547,17,0.5368096232414246,0
GANANCIA ANTES DE IMPUESTO A LA RENTA,0.080066978931427,0.4519624710083008,0.009262176230549812,0.32277676463127136,18,0.24145536124706268,1
331.431,0.6542817950248718,0.45228564739227295,0.009028047323226929,0.05947566032409668,18,0.6840196251869202,3
6.113.337,0.8353275656700134,0.45216435194015503,0.009226351976394653,0.07342773675918579,18,0.8720414340496063,2
MENOS GASTO POR IMPUESTO A LA RENTA,0.0787191390991211,0.4791688621044159,0.009446565993130207,0.28325167298316956,19,0.22034497559070587,1
10,0.5322601199150085,0.4810226261615753,0.008755326271057129,0.0161970853805542,19,0.5403586626052856,0
(3.079.448),0.6435112357139587,0.4808461666107178,0.011106520891189575,0.07818961143493652,19,0.682606041431427,3
(2.341.486),0.8384038805961609,0.48076528310775757,0.011295169591903687,0.07824677228927612,19,0.877527266740799,2
Corriente,0.07898355275392532,0.49383822083473206,0.009205788373947144,0.06048361212015152,20,0.10922535881400108,1
(2.470.395),0.6437488794326782,0.49476534128189087,0.011696100234985352,0.07839697599411011,20,0.6829473674297333,3
(2.093.305),0.8386655449867249,0.4951976537704468,0.011131703853607178,0.07749408483505249,20,0.8774125874042511,2
Diferido,0.07912925630807877,0.5096953511238098,0.009052515029907227,0.05091848224401474,21,0.10458849743008614,1
(609.053),0.6566537022590637,0.5095382332801819,0.011561930179595947,0.0647004246711731,21,0.6890039145946503,3
(248.181),0.850845992565155,0.5095130801200867,0.011091887950897217,0.06606084108352661,21,0.8838764131069183,2
RESULTADO DEL EJERCICIO,0.08071418851613998,0.5382692217826843,0.009987235069274902,0.19962047040462494,22,0.18052442371845245,1
(2.748.017),0.6334421038627625,0.5380659699440002,0.011541962623596191,0.08825212717056274,22,0.6775681674480438,3
"3,771.851",0.8353590965270996,0.5383881330490112,0.009387850761413574,0.07312572002410889,22,0.871921956539154,2
OTRO RESULTADO INTEGRAL:,0.07875123620033264,0.5689701437950134,0.00898701325058937,0.1961766481399536,23,0.17683956027030945,1
Participacion en atro resultado integral de las asociadas,0.07951292395591736,0.5812622308731079,0.011660337448120117,0.36091524362564087,24,0.2599705457687378,1
(17.271),0.6639586091041565,0.5830322504043579,0.011272966861724854,0.05787825584411621,24,0.6928977370262146,3
22.960,0.8654865026473999,0.5832891464233398,0.009101450443267822,0.04600256681442261,24,0.8884877860546112,2
Diferencia en cambio en transacciones con moneda extranjera,0.07910186052322388,0.5959504246711731,0.011488585732877254,0.4028804302215576,25,0.2805420756340027,1
(483.427),0.6572412848472595,0.5977553129196167,0.011398911476135254,0.06508588790893555,25,0.6897842288017273,3
"(4,894,660)",0.839237630367279,0.5973175168037415,0.011615753173828125,0.07692164182662964,25,0.8776984512805939,2
Coberturas de flujo de efectivo,0.0787624940276146,0.6103823184967041,0.01143112126737833,0.19950367510318756,26,0.17851433157920837,1
(68.624),0.6642537713050842,0.6124306917190552,0.011245250701904297,0.05760383605957031,26,0.6930556893348694,3
(488.799),0.8517854809761047,0.6125636100769043,0.01126718521118164,0.0653531551361084,26,0.8844620585441589,2
TOTAL RESULTADO INTEGRAL,0.07921591401100159,0.6408213973045349,0.00938219204545021,0.21545639634132385,27,0.1869441121816635,1
(3.317.339),0.6337642073631287,0.6405901312828064,0.011364519596099854,0.08737748861312866,27,0.677452951669693,3
(1.588.648),0.8288993835449219,0.6405656337738037,0.011350512504577637,0.08713549375534058,27,0.8724671304225922,2
UTILIDAD (PERDIDA) DEL ANO ATRIBUIBLE A:,0.0785236582159996,0.6697269082069397,0.012748668901622295,0.3026694059371948,28,0.22985836118459702,1
Propletarios de la controladora,0.07902377843856812,0.685232400894165,0.011091113090515137,0.19804853200912476,29,0.1780480444431305,1
"(2,484,456)",0.6429354548454285,0.685559868812561,0.010917723178863525,0.07920509576797485,29,0.6825380027294159,3
"3,303,831",0.8440105319023132,0.6857208609580994,0.00897669792175293,0.06636792421340942,29,0.8771944940090179,2
Participaciones no controladoras,0.0787171870470047,0.6996986865997314,0.011095523834228516,0.20863009989261627,30,0.18303223699331284,1
(263.551),0.6556434631347656,0.6998704671859741,0.011198639869689941,0.0662224292755127,30,0.688754677772522,3
468.020,0.8570178151130676,0.7002121210098267,0.008873939514160156,0.05407041311264038,30,0.8840530216693878,2
Total,0.07927374541759491,0.7283090949058533,0.00982677936553955,0.03722069412469864,31,0.09788409247994423,1
(2.748.017),0.6336469650268555,0.7284415364265442,0.011298179626464844,0.0891486406326294,31,0.6782212853431702,3
"3,771.851",0.8349946141242981,0.7287712097167969,0.00921475887298584,0.07375603914260864,31,0.8718726336956024,2
TOTAL RESULTADO INTEGRAL ATRIBUIBLE A:,0.07829403877258301,0.7575942277908325,0.00908889714628458,0.29703623056411743,32,0.22681215405464172,1
Propletarios de la controladora,0.07927244156599045,0.7732117176055908,0.011009112931787968,0.19773024320602417,33,0.17813756316900253,1
(3.031.222),0.6432459950447083,0.7731881141662598,0.011257350444793701,0.07855725288391113,33,0.6825246214866638,3
(1.839.521),0.8389596939086914,0.7732773423194885,0.011294960975646973,0.07743579149246216,33,0.8776775896549225,2
Participaciones no controladoras,0.07862430065870285,0.7873322367668152,0.011235356330871582,0.2088782787322998,34,0.18306344002485275,1
(286.117),0.6562721133232117,0.7876904606819153,0.011344671249389648,0.06582033634185791,34,0.6891822814941406,3
250.873,0.8571837544441223,0.7880591154098511,0.008925914764404297,0.054040372371673584,34,0.8842039406299591,2
Total,0.07962662726640701,0.8154588341712952,0.008850336074829102,0.03656066954135895,35,0.09790696203708649,1
(3.317.339),0.6331250071525574,0.8149193525314331,0.01151043176651001,0.08870965242385864,35,0.6774798333644867,3
(1.588.648),0.8288511037826538,0.814988911151886,0.011289060115814209,0.08750045299530029,35,0.872601330280304,2
Las notas adjuntas son parte integral de los estados financieros.,0.0786668211221695,0.8453404903411865,0.011422336101531982,0.41631680727005005,36,0.2868252247571945,1
