texts,left,top,height,width,row,center_x,column
Estados separados de resultados y otro resultado integral,0.3299449682235718,0.04869682714343071,0.012278277426958084,0.34652507305145264,0,0.5032075047492981,0
Por los anos terminados el 31 de diciembre de 2019 y 2018,0.3219750225543976,0.06205911934375763,0.011550202034413815,0.36163920164108276,1,0.502794623374939,0
(Expresados en miles de pesos),0.40599969029426575,0.08007047325372696,0.011788482777774334,0.19343163073062897,2,0.5027155056595802,0
Nota,0.5838841795921326,0.13170646131038666,0.00962202250957489,0.03280031681060791,3,0.6002843379974365,0
2019,0.6911725401878357,0.13224215805530548,0.008735761046409607,0.03265666961669922,3,0.7075008749961853,3
2018,0.8360373377799988,0.13196280598640442,0.008804425597190857,0.031045377254486084,3,0.8515600264072418,2
Operaciones continuas,0.08623380959033966,0.15046557784080505,0.011488586664199829,0.14833255112171173,4,0.16040008515119553,1
Ingresos de actividades ordinarias,0.0865035280585289,0.16760122776031494,0.012027963995933533,0.20769840478897095,5,0.19035273045301437,1
7,0.5962627530097961,0.16696234047412872,0.009228900074958801,0.008893013000488281,5,0.6007092595100403,0
$,0.6257861256599426,0.16675317287445068,0.009791895747184753,0.00901782512664795,5,0.6302950382232666,0
1.648.173.579,0.6702960133552551,0.16687504947185516,0.009612098336219788,0.0889585018157959,5,0.7147752642631531,3
1.496.615.125,0.8178724646568298,0.16661439836025238,0.009614482522010803,0.08658921718597412,5,0.8611670732498169,2
Costo de ventas,0.08613036572933197,0.1856684684753418,0.00939643383026123,0.09770599007606506,6,0.1349833607673645,1
9,0.5958284139633179,0.18495802581310272,0.008792564272880554,0.009132683277130127,6,0.6003947556018829,0
(881.374.592),0.6757623553276062,0.1844411939382553,0.011131063103675842,0.08825582265853882,6,0.7198902666568756,3
"(766,146,765)",0.82276451587677,0.18387718498706818,0.011593937873840332,0.08782815933227539,6,0.8666785955429077,2
Utilidad bruta,0.08665897697210312,0.20117223262786865,0.009573981165885925,0.0928826779127121,7,0.13310031592845917,1
$,0.6255490183830261,0.19976191222667694,0.00969146192073822,0.008828699588775635,7,0.6299633681774139,0
766.798.987,0.6814635396003723,0.2001861035823822,0.009547114372253418,0.0778236985206604,7,0.7203753888607025,3
"730,468,360",0.8282997608184814,0.1999998539686203,0.009527891874313354,0.07646524906158447,7,0.8665323853492737,2
Otros ingresos,0.0858810618519783,0.2276342511177063,0.011324137449264526,0.0878443717956543,8,0.12980324774980545,1
8,0.595736026763916,0.22687961161136627,0.008685693144798279,0.008513808250427246,8,0.5999929308891296,0
"42,920.529",0.6877795457839966,0.2264900803565979,0.009375035762786865,0.07084774971008301,8,0.7232034206390381,3
76.230.396,0.8347308039665222,0.22618944942951202,0.009447097778320312,0.07019215822219849,8,0.8698268830776215,2
Gastos de distribucion,0.08565700799226761,0.24017669260501862,0.009837362915277481,0.13756604492664337,9,0.1544400304555893,1
10,0.5933290123939514,0.23998843133449554,0.008845165371894836,0.014718294143676758,9,0.6006881594657898,0
(381.931.838),0.6753886938095093,0.23869584500789642,0.011805638670921326,0.08860886096954346,9,0.719693124294281,3
"(345,078,979)",0.8227440714836121,0.23849841952323914,0.011703431606292725,0.08739084005355835,9,0.8664394915103912,2
Gastos de administracion y venta,0.08556633442640305,0.2534121870994568,0.011375321075320244,0.2035379260778427,10,0.1873352974653244,1
11,0.5931258201599121,0.2532423436641693,0.008904129266738892,0.013904988765716553,10,0.6000783145427704,0
(282.657.698),0.67563396692276,0.2527145743370056,0.01095426082611084,0.08806294202804565,10,0.7196654379367828,3
(301.805.286),0.8223280310630798,0.25196829438209534,0.011238336563110352,0.08771097660064697,10,0.8661835193634033,2
Otros gastos,0.08589766919612885,0.2672421336174011,0.011116480454802513,0.0762253850698471,11,0.1240103617310524,1
12,0.5930723547935486,0.2661636769771576,0.009193569421768188,0.015051066875457764,11,0.6005978882312775,0
(38.822.862),0.6826139092445374,0.26588621735572815,0.0106639564037323,0.08226001262664795,11,0.7237439155578613,3
"(38,917,827)",0.8301354050636292,0.2654363811016083,0.011131763458251953,0.08028936386108398,11,0.8702800869941711,2
Resultados por actividades de operacion,0.08564060926437378,0.2795533537864685,0.011932618916034698,0.26267361640930176,12,0.21697741746902466,4
$,0.6250630021095276,0.27894628047943115,0.00955018401145935,0.008935391902923584,12,0.6295306980609894,0
106.307.118,0.6805164217948914,0.27901017665863037,0.009432047605514526,0.07726866006851196,12,0.7191507518291473,3
"120,896.664",0.8283432126045227,0.27878788113594055,0.009419888257980347,0.076809823513031,12,0.8667481243610382,2
Ingreso financiero,0.08459754288196564,0.30597031116485596,0.011526582762598991,0.11158093810081482,13,0.14038801193237305,1
"6,658,218",0.6947939991950989,0.30508676171302795,0.009649097919464111,0.06349581480026245,13,0.7265419065952301,3
"4,868.172",0.8411596417427063,0.30498555302619934,0.009334653615951538,0.06292051076889038,13,0.8726198971271515,2
Costo financiero,0.08528182655572891,0.3190986216068268,0.009714237414300442,0.10137203335762024,14,0.13596784323453903,1
(54.039.670),0.6825845837593079,0.3176286816596985,0.011813640594482422,0.08080333471298218,14,0.722986251115799,3
(59.239.434),0.8295329213142395,0.3175612986087799,0.011491656303405762,0.07953208684921265,14,0.8692989647388458,2
