texts,left,top,height,width,row,center_x,column
"D SITUACION FINANCIERA, CLASIFICADOS",0.38428735733032227,0.04696965962648392,0.007812071591615677,0.3357599377632141,0,0.5521673262119293,4
31 de diciembre de 2019 y 2018,0.06365873664617538,0.058411601930856705,0.008254284970462322,0.15774907171726227,1,0.14253327250480652,2
(Cifras en miles de pesos colombianos),0.06396135687828064,0.06870479881763458,0.008174344897270203,0.19207176566123962,2,0.15999723970890045,2
ACTIVOS,0.3518078327178955,0.09353913366794586,0.007872872054576874,0.050547510385513306,3,0.37708158791065216,0
dic-19,0.7361204028129578,0.09360994398593903,0.007887698709964752,0.03416848182678223,3,0.7532046437263489,1
dic-18,0.85246741771698,0.09357322007417679,0.007891140878200531,0.03407168388366699,3,0.8695032596588135,3
Actives Corrientes e s,0.06243078410625458,0.10555167496204376,0.007411092519760132,0.15773531794548035,4,0.14129844307899475,2
Efective y Equivalentes all Efectivo,0.06374374777078629,0.11631933599710464,0.007921700365841389,0.16567622125148773,5,0.14658185839653015,2
$,0.7041783332824707,0.11603846400976181,0.007533632218837738,0.007050633430480957,5,0.7077036499977112,4
"358,057,960",0.7414880394935608,0.11659406870603561,0.007318861782550812,0.061892807483673096,5,0.7724344432353973,1
$,0.8202677369117737,0.11593984812498093,0.007724016904830933,0.0073378682136535645,5,0.8239366710186005,1
"398,678,263",0.8586412668228149,0.11663120985031128,0.007188469171524048,0.06014835834503174,5,0.8887154459953308,3
Otros activos financieros corrientes,0.06400083005428314,0.1265108734369278,0.007027074694633484,0.172049880027771,6,0.15002577006816864,2
$,0.7044152617454529,0.12622414529323578,0.007621243596076965,0.0067563652992248535,6,0.7077934443950653,4
"433,381",0.7621372938156128,0.1269012987613678,0.006898641586303711,0.040438294410705566,6,0.7823564410209656,1
$,0.8205967545509338,0.12625765800476074,0.007694363594055176,0.006992161273956299,6,0.824092835187912,1
"37,033,228",0.8642851114273071,0.1267072558403015,0.007334262132644653,0.054974138736724854,6,0.8917721807956696,3
"Otros Activos No Financieros, Corriente",0.06404557079076767,0.13679058849811554,0.007597324438393116,0.19083121418952942,7,0.15946117788553238,2
$,0.7043891549110413,0.13661548495292664,0.007384061813354492,0.006870388984680176,7,0.7078243494033813,4
"113,232,066",0.7419462203979492,0.13696391880512238,0.007549300789833069,0.06094527244567871,7,0.7724188566207886,1
$,0.8206083178520203,0.13663046061992645,0.0073690265417099,0.007010400295257568,7,0.824113517999649,1
"121,883,747",0.8584495782852173,0.1371016651391983,0.007289186120033264,0.060363054275512695,7,0.8886311054229736,3
Deudores comerciales y otras cuentas por cobrar corrientes,0.06407978385686874,0.14713360369205475,0.008064957335591316,0.28921905159950256,8,0.20868930965662003,2
$,0.7042258381843567,0.14639641344547272,0.007764950394630432,0.0070587992668151855,8,0.7077552378177643,4
"861,574,148",0.7419677972793579,0.14706988632678986,0.007358729839324951,0.0608026385307312,8,0.7723691165447235,1
$,0.8205084800720215,0.1464223712682724,0.007811248302459717,0.007194817066192627,8,0.8241058886051178,1
"774,743,635",0.8584048748016357,0.14715446531772614,0.007224097847938538,0.06079578399658203,8,0.8888027667999268,3
Cuentas por Cobrar a Entidades Relacionadas Corriente,0.0636461079120636,0.15808448195457458,0.007824093103408813,0.2707539200782776,9,0.1990230679512024,2
$,0.7044190168380737,0.15682722628116608,0.007500365376472473,0.006867408752441406,9,0.7078527212142944,4
"239,312",0.7624623775482178,0.1573456972837448,0.00717945396900177,0.04010009765625,9,0.7825124263763428,1
$,0.8206858038902283,0.15686143934726715,0.007519617676734924,0.0069588422775268555,9,0.8241652250289917,1
"60,823",0.8847512602806091,0.15721549093723297,0.007240995764732361,0.03404897451400757,9,0.9017757475376129,3
Inventarios,0.06328986585140228,0.16831940412521362,0.00669136643409729,0.056680478155612946,10,0.09163010492920876,2
$,0.7044448852539062,0.16790811717510223,0.007432803511619568,0.006765127182006836,10,0.7078274488449097,4
"980,527,890",0.7420454025268555,0.1683688759803772,0.007257059216499329,0.06085336208343506,10,0.772472083568573,1
$,0.8206430673599243,0.1679244190454483,0.0074147433042526245,0.006914794445037842,10,0.8241004645824432,1
"874,764,329",0.8582329154014587,0.16848409175872803,0.007331401109695435,0.060752809047698975,10,0.8886093199253082,3
Activos por impuestos corrientes,0.0629987120628357,0.17858122289180756,0.00752278883010149,0.16103431582450867,11,0.14351586997509003,2
$,0.704276978969574,0.17796537280082703,0.007494315505027771,0.007061123847961426,11,0.7078075408935547,4
"110,641,468",0.7423481345176697,0.1785573810338974,0.0073894113302230835,0.06020534038543701,11,0.7724508047103882,1
$,0.8205387592315674,0.177943155169487,0.0075592100620269775,0.007069587707519531,11,0.8240735530853271,1
"147,113,499",0.8587226271629333,0.17849887907505035,0.0074341148138046265,0.060338497161865234,11,0.888891875743866,3
Total de activos corrientes distintos de los activos o grupos de activos para su disposicion clasificados como,0.06452786177396774,0.1924874186515808,0.009566586464643478,0.5953432321548462,12,0.36219947785139084,0
"$ 2,424,706,225",0.7064145803451538,0.19767242670059204,0.008851836435496807,0.09404085576534271,13,0.7534350082278252,1
"$ 2,354,277,524",0.8227306604385376,0.197694793343544,0.008935443125665188,0.09531613439321518,13,0.8703887276351452,3
mantenidos para la venta o como mantenidos para distribuir a los propletarios,0.06443490087985992,0.20394164323806763,0.008845260366797447,0.4378272593021393,14,0.28334853053092957,0
