texts,left,top,height,width,row,center_x,column
Estados de Resultados y otro Resultado Integral,0.08319772779941559,0.05131068080663681,0.027480870485305786,0.8297568559646606,0,0.4980761557817459,3
Por los anos terminados el 31 de diciembre de 2019 y 2018,0.08138499408960342,0.08084168285131454,0.02257698029279709,0.7964401841163635,1,0.4796050861477852,3
"(En millones de pesos colombianos, excepto por la utilidad neta por accion",0.08127128332853317,0.10529977083206177,0.01858478970825672,0.8025026321411133,2,0.4825225993990898,3
que se encuentra en pesos),0.08016571402549744,0.12412429600954056,0.018625758588314056,0.2970028817653656,3,0.22866715490818024,4
31 de diciembre,0.6945207118988037,0.18042245507240295,0.012690299190580845,0.14264662563800812,4,0.7658440247178078,1
2019,0.6684340238571167,0.20185188949108124,0.014807403087615967,0.04896557331085205,5,0.6929168105125427,1
2018,0.8138550519943237,0.20185191929340363,0.014947488903999329,0.04952418804168701,5,0.8386171460151672,2
Ingresos de actividades ordinarias (Nota 22),0.09636998921632767,0.23257409036159515,0.012780964374542236,0.3411293625831604,6,0.26693467050790787,0
$,0.6368710994720459,0.23204980790615082,0.011827230453491211,0.011249423027038574,6,0.6424958109855652,1
3.952.842,0.6722998023033142,0.23266150057315826,0.010733753442764282,0.0767899751663208,6,0.7106947898864746,1
$,0.7836538553237915,0.2320944219827652,0.011758416891098022,0.011263072490692139,6,0.7892853915691376,2
3.611.842,0.8205296993255615,0.23297205567359924,0.010268941521644592,0.07448703050613403,6,0.8577732145786285,2
Costo de ventas (Nota 23),0.09633684903383255,0.2540152072906494,0.01264750212430954,0.20137269794940948,7,0.1970231980085373,4
(2.780.280),0.6647791862487793,0.25397789478302,0.01278775930404663,0.08471721410751343,7,0.707137793302536,1
(2.508.224),0.8096005916595459,0.253998726606369,0.01260325312614441,0.08578485250473022,7,0.852493017911911,2
Utilidad bruta,0.11740634590387344,0.2783961892127991,0.012909130193293095,0.12812678515911102,8,0.18146973848342896,4
1.172.562,0.6676450371742249,0.2777442932128906,0.011441439390182495,0.08236056566238403,8,0.7088253200054169,1
1.103.618,0.813556969165802,0.277785986661911,0.011390894651412964,0.0813019871711731,8,0.8542079627513885,2
Gastos de administracion (Nota 24),0.09652869403362274,0.3008878529071808,0.012527082115411758,0.2720736563205719,9,0.2325655221939087,4
(206.239),0.6773796677589417,0.3009103536605835,0.012631058692932129,0.0723491907119751,9,0.7135542631149292,1
(186.314),0.8263655304908752,0.30109092593193054,0.0124378502368927,0.06915080547332764,9,0.8609409332275391,2
Gastos de ventas (Nota 25),0.09668439626693726,0.32210400700569153,0.012730032205581665,0.20997464656829834,10,0.20167171955108643,4
(641.596),0.6780142784118652,0.32240915298461914,0.012263447046279907,0.07162612676620483,10,0.7138273417949677,1
