texts,left,top,height,width,row,center_x,column
Al 31 de,0.6073770523071289,0.07883315533399582,0.010797448456287384,0.058619026094675064,0,0.6366865653544664,3
Al 31 de,0.7755083441734314,0.07814399898052216,0.011085838079452515,0.0595133937895298,0,0.8052650410681963,0
diciembre,0.60111004114151,0.09351684898138046,0.010942116379737854,0.07083910703659058,1,0.6365295946598053,3
diciembre,0.7694669365882874,0.09306614845991135,0.010778501629829407,0.07169479131698608,1,0.8053143322467804,0
Notas,0.5005020499229431,0.10865805298089981,0.01085352897644043,0.04130786657333374,2,0.52115598320961,2
de 2019,0.6094983816146851,0.10852274298667908,0.01058092713356018,0.054321955889463425,2,0.6366593595594168,3
de 2018,0.7777082920074463,0.10811720043420792,0.010739332996308804,0.054503846913576126,2,0.8049602154642344,0
Pasivos y patrimonio,0.09069748222827911,0.12457092106342316,0.013590233400464058,0.14826957881450653,3,0.16483227163553238,4
Pasivos corrientes:,0.09045558422803879,0.1394159197807312,0.011002257466316223,0.13299039006233215,4,0.15695077925920486,4
Deuda y porcion corriente de deuda a largo plazo,0.11069212108850479,0.15382198989391327,0.013974686153233051,0.3247070014476776,5,0.2730456218123436,1
16,0.5143651962280273,0.15354640781879425,0.011154264211654663,0.015851616859436035,5,0.5222910046577454,2
$,0.5733120441436768,0.15314817428588867,0.011993050575256348,0.010010063648223877,5,0.5783170759677887,2
872.044,0.6473385095596313,0.15335237979888916,0.010953113436698914,0.05394488573074341,5,0.674310952425003,3
$,0.7388438582420349,0.1528758555650711,0.011937260627746582,0.009776711463928223,5,0.743732213973999,0
626.742,0.821460485458374,0.15287819504737854,0.010990515351295471,0.054512739181518555,5,0.8487168550491333,5
Cuentas por pagar,0.11040886491537094,0.16916915774345398,0.013677404262125492,0.12183798104524612,6,0.171327855437994,4
17,0.5143733620643616,0.16897724568843842,0.010287314653396606,0.01523202657699585,6,0.5219893753528595,2
530.615,0.6471937298774719,0.1684703826904297,0.011081844568252563,0.053524792194366455,6,0.6739561259746552,3
664.272,0.8214882016181946,0.16753797233104706,0.011266142129898071,0.054528653621673584,6,0.8487525284290314,5
Cuentas por pagar con partes relacionadas,0.11069104075431824,0.18355773389339447,0.014094353653490543,0.27740585803985596,7,0.24939396977424622,1
9,0.5163719058036804,0.1833454817533493,0.010505318641662598,0.00992584228515625,7,0.5213348269462585,2
3.713,0.6631119847297668,0.18313327431678772,0.010941550135612488,0.037399351596832275,7,0.681811660528183,3
2.827,0.8373627662658691,0.182808056473732,0.010801643133163452,0.03828024864196777,7,0.856502890586853,5
Gastos acumulados,0.11050811409950256,0.19889971613883972,0.011119596660137177,0.12927916646003723,8,0.17514769732952118,4
18,0.5144487619400024,0.19847838580608368,0.010667413473129272,0.015201747417449951,8,0.5220496356487274,2
87.610,0.6553403735160828,0.19802197813987732,0.010934785008430481,0.04628521203994751,8,0.6784829795360565,3
108.712,0.8228541612625122,0.19747360050678253,0.011220425367355347,0.0528835654258728,8,0.8492959439754486,5
Pasivos por impuestos corrientes,0.11071739345788956,0.21359960734844208,0.013505091890692711,0.21649765968322754,9,0.21896622329950333,1
31,0.5125726461410522,0.2133331000804901,0.010937422513961792,0.015594780445098877,9,0.5203700363636017,2
26.421,0.6549886465072632,0.2127417027950287,0.011178478598594666,0.04470759630203247,9,0.6773424446582794,3
26.702,0.8297619819641113,0.21224580705165863,0.011186689138412476,0.04590243101119995,9,0.8527131974697113,5
Provision para litigios,0.11070384085178375,0.22786852717399597,0.014248757623136044,0.14642216265201569,10,0.1839149221777916,4
32,0.5128853917121887,0.22808203101158142,0.010521233081817627,0.017017006874084473,10,0.521393895149231,2
20.244,0.6547697186470032,0.2276555895805359,0.010952532291412354,0.04619473218917847,10,0.6778670847415924,3
7.809,0.837932288646698,0.22706332802772522,0.010934054851531982,0.03779613971710205,10,0.856830358505249,5
Provision para condiciones de retorno,0.11154574900865555,0.24308744072914124,0.013226688839495182,0.24862998723983765,11,0.23586074262857437,1
19,0.5144613981246948,0.24295096099376678,0.010615453124046326,0.01571577787399292,11,0.5223192870616913,2
21.963,0.6547498106956482,0.24236419796943665,0.011247128248214722,0.045653581619262695,11,0.6775766015052795,3
2.475,0.837458610534668,0.24212349951267242,0.01062975823879242,0.038189053535461426,11,0.8565531373023987,5
Beneficios de empleados,0.11103229969739914,0.25784382224082947,0.01400160975754261,0.16466978192329407,12,0.19336719065904617,4
20,0.5126857161521912,0.25759419798851013,0.010791748762130737,0.01744610071182251,12,0.5214087665081024,2
148.678,0.6484796404838562,0.2570446729660034,0.01123228669166565,0.05287611484527588,12,0.6749176979064941,3
125.147,0.8225829601287842,0.2566779553890228,0.011327505111694336,0.053105175495147705,12,0.849135547876358,5
Ingresos diferidos por transporte no devengado,0.11062616854906082,0.2725529670715332,0.014171207323670387,0.3105818033218384,13,0.26591707020998,1
21,0.5122988224029541,0.2725750803947449,0.01093989610671997,0.01626145839691162,13,0.5204295516014099,2
337.363,0.6468106508255005,0.2721122205257416,0.011328518390655518,0.053998470306396484,13,0.6738098859786987,3
424.579,0.8210965991020203,0.27180856466293335,0.010825306177139282,0.05495905876159668,13,0.8485761284828186,5
Ingresos diferidos por programa viajero frecuente,0.11105623096227646,0.28721487522125244,0.014125102199614048,0.3265458047389984,14,0.27432913333177567,1
21,0.5121302008628845,0.28740984201431274,0.010542094707489014,0.016041934490203857,14,0.5201511681079865,2
187.931,0.6483656764030457,0.28716686367988586,0.01080748438835144,0.051213085651397705,14,0.6739722192287445,3
186.378,0.8229554891586304,0.2866692841053009,0.011164993047714233,0.05291014909744263,14,0.8494105637073517,5
Otros pasivos,0.11057092994451523,0.3029342293739319,0.013351380825042725,0.09125868231058121,15,0.15620027109980583,4
22,0.5116944909095764,0.30125898122787476,0.01180809736251831,0.018299579620361328,15,0.5208442807197571,2
5.110,0.6634904146194458,0.3015193045139313,0.011288553476333618,0.0379328727722168,15,0.6824568510055542,3
3.861,0.8377735018730164,0.30139413475990295,0.01078885793685913,0.03632986545562744,15,0.8559384346008301,5
2.241.692,0.6338417530059814,0.31706568598747253,0.011364579200744629,0.0677253007888794,16,0.6677044034004211,3
"2,179.504",0.8083639740943909,0.3168037235736847,0.011017411947250366,0.06717973947525024,16,0.841953843832016,5
Pasivos asociados con activos mantenidos para la venta,0.11190713196992874,0.33246687054634094,0.013499378226697445,0.36439985036849976,17,0.2941070571541786,1
15,0.5145441293716431,0.33233642578125,0.010805666446685791,0.014863371849060059,17,0.5219758152961731,2
490.458,0.6466614603996277,0.3319934904575348,0.01087641716003418,0.05494469404220581,17,0.6741338074207306,3
